group,time,cum.in,lci,uci
Health/care workers (priority groups 1-2),2,3.076879917063291e-5,1.4931917244553894e-5,4.6605681096711926e-5
Health/care workers (priority groups 1-2),3,4.343830471154053e-5,2.443404640029012e-5,6.244256302290196e-5
Health/care workers (priority groups 1-2),4,5.769149844503385e-5,3.710355194108672e-5,7.986313314156668e-5
Health/care workers (priority groups 1-2),5,6.719362760065906e-5,4.343830471154053e-5,8.936526229719188e-5
Health/care workers (priority groups 1-2),6,7.352838037111287e-5,4.8189369289408646e-5,9.728370326023139e-5
Health/care workers (priority groups 1-2),7,8.303050952673807e-5,5.769149844503385e-5,1.0995320880113901e-4
Health/care workers (priority groups 1-2),8,9.886739145281709e-5,7.036100398594147e-5,1.2579009072721803e-4
Health/care workers (priority groups 1-2),9,1.1312058518631041e-4,8.303050952673807e-5,1.4321066084588274e-4
Health/care workers (priority groups 1-2),10,1.2737377891980373e-4,9.57000150676457e-5,1.6063123096465848e-4
Health/care workers (priority groups 1-2),11,1.4321066084588274e-4,1.0836952060855332e-4,1.764681128907375e-4
Health/care workers (priority groups 1-2),12,1.4954541361633655e-4,1.1470427337900713e-4,1.84386553853777e-4
Health/care workers (priority groups 1-2),13,1.6221491915724418e-4,1.2579009072721803e-4,1.9863974758727032e-4
Health/care workers (priority groups 1-2),14,1.796354892759089e-4,1.4162697265329705e-4,2.1764400589852073e-4
Health/care workers (priority groups 1-2),15,1.828028656611913e-4,1.4479434903857946e-4,2.2239507047638885e-4
Health/care workers (priority groups 1-2),16,2.0655818855030983e-4,1.6538229554241557e-4,2.4773408155809307e-4
Health/care workers (priority groups 1-2),17,2.1922769409110643e-4,1.780518010833232e-4,2.619872752915864e-4
Health/care workers (priority groups 1-2),18,2.3189719963201405e-4,1.891376184315341e-4,2.762404690250797e-4
Health/care workers (priority groups 1-2),19,2.4298301698033598e-4,1.9863974758727032e-4,2.873262863732906e-4
Health/care workers (priority groups 1-2),20,2.556525225211326e-4,2.1130925312806692e-4,3.015794801067839e-4
Health/care workers (priority groups 1-2),21,2.651546516767578e-4,2.1922769409110643e-4,3.1108160926252015e-4
Health/care workers (priority groups 1-2),22,2.90493662758573e-4,2.4298301698033598e-4,3.3958799672939577e-4
Health/care workers (priority groups 1-2),23,3.1424898564769155e-4,2.635709634841721e-4,3.64927007811211e-4
Health/care workers (priority groups 1-2),24,3.427553731146782e-4,2.90493662758573e-4,0.00039660077166336904
Health/care workers (priority groups 1-2),25,3.570085668481715e-4,3.015794801067839e-4,4.1085396539686236e-4
Health/care workers (priority groups 1-2),26,3.8076388973729003e-4,3.2375111480331675e-4,4.361929764785666e-4
Health/care workers (priority groups 1-2),27,3.8868233070032954e-4,3.33253243959053e-4,4.456951056341918e-4
Health/care workers (priority groups 1-2),28,4.0610290081899425e-4,3.49090125885132e-4,4.646993639455532e-4
Health/care workers (priority groups 1-2),29,4.266908473229414e-4,3.680943841963824e-4,4.8528731044950035e-4
Health/care workers (priority groups 1-2),30,4.377766646711523e-4,3.775965133520076e-4,4.97956815990297e-4
Health/care workers (priority groups 1-2),31,4.425277292490204e-4,3.823475779298757e-4,5.027078805681651e-4
Health/care workers (priority groups 1-2),32,4.55197234789928e-4,3.9343339527819765e-4,5.169610743016584e-4
Health/care workers (priority groups 1-2),33,4.8211993406421794e-4,4.1877240635990187e-4,5.45467461768645e-4
Health/care workers (priority groups 1-2),34,4.995405041829937e-4,4.361929764785666e-4,5.644717200798954e-4
Health/care workers (priority groups 1-2),35,5.153773861090727e-4,4.504461702120599e-4,5.818922901986712e-4
Health/care workers (priority groups 1-2),36,5.264632034572836e-4,4.6153198756038183e-4,5.929781075468821e-4
Health/care workers (priority groups 1-2),37,5.45467461768645e-4,4.7736886948646085e-4,6.119823658582435e-4
Health/care workers (priority groups 1-2),38,5.628880318873097e-4,4.947894396051256e-4,6.325703123620796e-4
Health/care workers (priority groups 1-2),39,5.755575374282174e-4,5.058752569533365e-4,6.436561297104015e-4
Health/care workers (priority groups 1-2),40,5.834759783912569e-4,5.13793697916487e-4,6.531582588660267e-4
Health/care workers (priority groups 1-2),41,6.024802367025073e-4,5.312142680351517e-4,6.737462053699739e-4
Health/care workers (priority groups 1-2),42,6.246518713990401e-4,5.533859027316845e-4,6.975015282590924e-4
Health/care workers (priority groups 1-2),43,6.436561297104015e-4,5.708064728503492e-4,7.180894747630395e-4
Health/care workers (priority groups 1-2),44,6.547419470586124e-4,5.818922901986712e-4,7.291752921112504e-4
Health/care workers (priority groups 1-2),45,6.816646463330134e-4,6.056476130877897e-4,7.560979913856514e-4
Health/care workers (priority groups 1-2),46,7.133384101851714e-4,6.35737688747362e-4,7.909391316229808e-4
Health/care workers (priority groups 1-2),47,7.386774212668756e-4,0.00066107669982906625,8.178618308973817e-4
Health/care workers (priority groups 1-2),48,7.656001205412766e-4,6.848320227181848e-4,8.463682183643684e-4
Health/care workers (priority groups 1-2),49,7.893554434303951e-4,7.070036574147176e-4,8.701235412534869e-4
Health/care workers (priority groups 1-2),50,8.036086371638884e-4,7.212568511482109e-4,8.859604231795659e-4
Health/care workers (priority groups 1-2),51,8.289476482455926e-4,7.450121740373294e-4,9.128831224539669e-4
Health/care workers (priority groups 1-2),52,8.780419822165264e-4,7.909391316229808e-4,9.635611446173753e-4
Health/care workers (priority groups 1-2),53,9.033809932982306e-4,8.16278142704796e-4,9.92067532084362e-4
Health/care workers (priority groups 1-2),54,9.303036925726316e-4,8.416171537865003e-4,0.0010205739195513486
Health/care workers (priority groups 1-2),55,9.698958973878291e-4,8.780419822165264e-4,0.0010617498125591318
Health/care workers (priority groups 1-2),56,0.0010094881022030266,9.160504988391382e-4,0.001102925705567026
Health/care workers (priority groups 1-2),57,0.0010633335007518285,9.667285210026577e-4,0.0011599384805008883
Health/care workers (priority groups 1-2),58,0.0010855051354483614,9.889001556991905e-4,0.0011836938033901179
Health/care workers (priority groups 1-2),59,0.0011266810284561446,0.0010269086723218024,0.0012264533845904868
Health/care workers (priority groups 1-2),60,0.0011852774915827036,0.001082337759063079,0.0012866335359096315
Health/care workers (priority groups 1-2),61,0.0012327881373609406,0.001129848404841316,0.001337311558073151
Health/care workers (priority groups 1-2),62,0.0012961356650653677,0.001188444867967875,0.0014038264621627494
Health/care workers (priority groups 1-2),63,0.0013325604934952828,0.0012232860082053154,0.0014418349787853613
Health/care workers (priority groups 1-2),64,0.0013674016337327233,0.0012565434602500591,0.0014782598072153874
Health/care workers (priority groups 1-2),65,0.0014054101503553351,0.0012929682886800853,0.001517852012030585
Health/care workers (priority groups 1-2),66,0.001486178248178427,0.0013705690101178947,0.0016017874862388481
Health/care workers (priority groups 1-2),67,0.0015400236467271178,0.0014212470322814141,0.0016588002611728214
Health/care workers (priority groups 1-2),68,0.0016302938737058348,0.0015083498828749597,0.0017538215527292955
Health/care workers (priority groups 1-2),69,0.0016904740250249795,0.0015637789696162363,0.001815585392241137
Health/care workers (priority groups 1-2),70,0.0017538215527292955,0.0016255428091279667,0.0018821002963306244
Health/care workers (priority groups 1-2),71,0.0018140017040484402,0.00168255558406194,0.0019454478240350515
Health/care workers (priority groups 1-2),72,0.0018599286616340915,0.0017268988534550056,0.001994542158005874
Health/care workers (priority groups 1-2),73,0.0019201088129532362,0.0017839116283888679,0.0020578896857103013
Health/care workers (priority groups 1-2),74,0.00196920314692417,0.0018298385859745192,0.002106984019681124
Health/care workers (priority groups 1-2),75,0.002070559191251098,0.00192644356572369,0.00221309112858592
Health/care workers (priority groups 1-2),76,0.002156078353652058,0.0020087953517393675,0.002303361355564637
Health/care workers (priority groups 1-2),77,0.0022542670215938143,0.002102232955103367,0.0024078847762768474
Health/care workers (priority groups 1-2),78,0.0023382024958020775,0.0021830010529263477,0.002494987626870393
Health/care workers (priority groups 1-2),79,0.0024506443574773273,0.002287524473638558,0.0026121805531234
Health/care workers (priority groups 1-2),80,0.00249973869144815,0.002335035119416906,0.002664442263479505
Health/care workers (priority groups 1-2),81,0.0025836741656565243,0.002414219529047301,0.0027531288022656364
Health/care workers (priority groups 1-2),82,0.002653356446131294,0.0024807344331368997,0.0028275621473182744
Health/care workers (priority groups 1-2),83,0.00275946355503609,0.002580506789271242,0.0029384203208009385
Health/care workers (priority groups 1-2),84,0.0028576522229778467,0.0026723607044425446,0.003042943741513149
Health/care workers (priority groups 1-2),85,0.002957424579112189,0.002765798307806544,0.003149050850417945
Health/care workers (priority groups 1-2),86,0.0030461111178983202,0.0028481500938222215,0.003244072141974419
Health/care workers (priority groups 1-2),87,0.0030967891400618397,0.0028956607396004586,0.003297917540523221
Health/care workers (priority groups 1-2),88,0.003142716097647491,0.0029384203208009385,0.0033470118744940436
Health/care workers (priority groups 1-2),89,0.0031823083024626886,0.0029748451492309647,0.0033897714556945235
Health/care workers (priority groups 1-2),90,0.003275745905826688,0.0030603643116318135,0.0034895438118288657
Health/care workers (priority groups 1-2),91,0.0033406771217235898,0.0031205444629509582,0.0035608097804962213
Health/care workers (priority groups 1-2),92,0.0034309473487023068,0.0032044799371592214,0.003658998448438089
Health/care workers (priority groups 1-2),93,0.003519633887488438,0.003285248034982313,0.0037556034281871487
Health/care workers (priority groups 1-2),94,0.00362732468458582,0.0033802693265387873,0.0038727963544402666
Health/care workers (priority groups 1-2),95,0.0036875048359049645,0.003435698413280175,0.003939311258529865
Health/care workers (priority groups 1-2),96,0.0037508523636093916,0.003494294876406734,0.004008993539004635
Health/care workers (priority groups 1-2),97,0.0038189509558915757,0.0035544750277258785,0.004083426884057273
Health/care workers (priority groups 1-2),98,0.0038791311072107204,0.0036083204262745694,0.004149941788146871
Health/care workers (priority groups 1-2),99,0.003977319775152477,0.003695423276868004,0.004259216273436839
Health/care workers (priority groups 1-2),100,0.004031165173701168,0.003742933922646352,0.0043193964247559835
Health/care workers (priority groups 1-2),101,0.004127770153450339,0.0038268693968546152,0.004428670910046062
Health/care workers (priority groups 1-2),102,0.004225958821392095,0.00391397224744805,0.004539529083528726
Health/care workers (priority groups 1-2),103,0.00434790281222297,0.004020079356352846,0.0046757262680930944
Health/care workers (priority groups 1-2),104,0.004370074446919503,0.004039083614664207,0.004699481590982213
Health/care workers (priority groups 1-2),105,0.004438173039201687,0.004099263765983352,0.004777082312420022
Health/care workers (priority groups 1-2),106,0.004485683684979924,0.004140439658991135,0.004830927710968713
Health/care workers (priority groups 1-2),107,0.004561700718225148,0.004205370874888148,0.004918030561562259
Health/care workers (priority groups 1-2),108,0.004588623417499549,0.004227542509584681,0.004948120637221831
Health/care workers (priority groups 1-2),109,0.004697897902789627,0.004322563801141266,0.005073232004437878
Health/care workers (priority groups 1-2),110,0.004783417065190476,0.004395413458001207,0.005171420672379745
Health/care workers (priority groups 1-2),111,0.004815090829042634,0.004422336157275608,0.0052062618126170745
Health/care workers (priority groups 1-2),112,0.004913279496984391,0.004504687943291286,0.005321871050677496
Health/care workers (priority groups 1-2),113,0.004913279496984391,0.004504687943291286,0.005321871050677496
Health/care workers (priority groups 1-2),114,0.004913279496984391,0.004504687943291286,0.005321871050677496
Health/care workers (priority groups 1-2),115,0.004952871701799588,0.004536361707143444,0.005367798008263258
Health/care workers (priority groups 1-2),116,0.005032056111430094,0.0046012929230404565,0.0054612356116271465
Health/care workers (priority groups 1-2),117,0.005032056111430094,0.0046012929230404565,0.0054612356116271465
Health/care workers (priority groups 1-2),118,0.005073232004437878,0.004636134063277786,0.00551032994559808
Health/care workers (priority groups 1-2),119,0.0052015107480393175,0.004740657483989996,0.005660780323895942
Health/care workers (priority groups 1-2),120,0.0052015107480393175,0.004740657483989996,0.005660780323895942
Health/care workers (priority groups 1-2),121,0.0052917809750179234,0.004815090829042634,0.005768471120993324
Health/care workers (priority groups 1-2),122,0.005337707932603686,0.004853099345665246,0.0058239002077346
Health/care workers (priority groups 1-2),123,0.005431145535967574,0.00492911637891047,0.005934758381217264
Health/care workers (priority groups 1-2),124,0.005480239869938508,0.004968708583725778,0.005990187467958541
Health/care workers (priority groups 1-2),125,0.005480239869938508,0.004968708583725778,0.005990187467958541
Health/care workers (priority groups 1-2),126,0.005530917892101916,0.0050098844767335615,0.006050367619277686
Health/care workers (priority groups 1-2),127,0.005583179602458022,0.005051060369741456,0.006113715146982113
Health/care workers (priority groups 1-2),128,0.0056370250010067124,0.00509540363913441,0.0061786463628790145
Health/care workers (priority groups 1-2),129,0.0056370250010067124,0.00509540363913441,0.0061786463628790145
Health/care workers (priority groups 1-2),130,0.0056924540877481,0.005139746908527476,0.006245161266968613
Health/care workers (priority groups 1-2),131,0.0056924540877481,0.005139746908527476,0.006245161266968613
Health/care workers (priority groups 1-2),132,0.005749466862681962,0.005185673866113127,0.006313259859250797
Health/care workers (priority groups 1-2),133,0.005809647014001107,0.0052331845118914755,0.006384525827918264
Health/care workers (priority groups 1-2),134,0.005871410853512948,0.005282278845862298,0.006458959172970902
Health/care workers (priority groups 1-2),135,0.005871410853512948,0.005282278845862298,0.006458959172970902
Health/care workers (priority groups 1-2),136,0.005934758381217264,0.005332956868025818,0.006534976206216125
Health/care workers (priority groups 1-2),137,0.005934758381217264,0.005332956868025818,0.006534976206216125
Health/care workers (priority groups 1-2),138,0.005999689597114277,0.005385218578381923,0.0066141606158465205
Health/care workers (priority groups 1-2),139,0.006064620813011179,0.005437480288738028,0.006691761337284441
Health/care workers (priority groups 1-2),140,0.006064620813011179,0.005437480288738028,0.006691761337284441
Health/care workers (priority groups 1-2),141,0.006064620813011179,0.005437480288738028,0.006691761337284441
Health/care workers (priority groups 1-2),142,0.006199234309382962,0.00554517108583541,0.0068532975329305135
Health/care workers (priority groups 1-2),143,0.006199234309382962,0.00554517108583541,0.0068532975329305135
Health/care workers (priority groups 1-2),144,0.006333847805754744,0.0056528618829327915,0.007014833728576586
Health/care workers (priority groups 1-2),145,0.0064019463980369284,0.005708290969674179,0.007095601826399678
Health/care workers (priority groups 1-2),146,0.0065397272707938825,0.005820732831349429,0.0072571380220458614
Health/care workers (priority groups 1-2),147,0.0065397272707938825,0.005820732831349429,0.0072571380220458614
Health/care workers (priority groups 1-2),148,0.006609409551268763,0.005877745606283291,0.007339489808061539
Health/care workers (priority groups 1-2),149,0.006679091831743533,0.005934758381217264,0.007423425282269802
Health/care workers (priority groups 1-2),150,0.00682004008088577,0.006050367619277686,0.007588128854301157
Health/care workers (priority groups 1-2),151,0.00682004008088577,0.006050367619277686,0.007588128854301157
Health/care workers (priority groups 1-2),152,0.006891306049553125,0.006108964082404245,0.00767206432850942
Health/care workers (priority groups 1-2),153,0.006962572018220592,0.006167560545530804,0.007757583490910269
Health/care workers (priority groups 1-2),154,0.0072571380220458614,0.006411448527192554,0.008101243828706473
Health/care workers (priority groups 1-2),155,0.007554871402256302,0.0066616712616248686,0.008448071542887847
Health/care workers (priority groups 1-2),156,0.007632472123694223,0.006725018789329185,0.008538341769866564
Health/care workers (priority groups 1-2),157,0.0077132402215172036,0.006793117381611369,0.00863336306142315
Health/care workers (priority groups 1-2),158,0.007890613299089466,0.006938816695331362,0.008842409902847459
Health/care workers (priority groups 1-2),159,0.008077488505817354,0.007090850761821921,0.009064126249812787
Health/care workers (priority groups 1-2),160,0.00840847933807265,0.0073521593136023355,0.009461631986157681
Health/care workers (priority groups 1-2),161,0.008538341769866564,0.007451931669736789,0.009621584493611168
Health/care workers (priority groups 1-2),162,0.008856663096580952,0.007684733834050328,0.010025424982726516
Health/care workers (priority groups 1-2),163,0.008856663096580952,0.007684733834050328,0.010025424982726516
Health/care workers (priority groups 1-2),164,0.008856663096580952,0.007684733834050328,0.010025424982726516
Health/care workers (priority groups 1-2),165,0.009230413510036728,0.007847853717888986,0.010611389613991773
Health/care workers (priority groups 1-2),166,0.009230413510036728,0.007847853717888986,0.010611389613991773
Health/care workers (priority groups 1-2),167,0.009230413510036728,0.007847853717888986,0.010611389613991773
Health/care workers (priority groups 1-2),168,0.009230413510036728,0.007847853717888986,0.010611389613991773
Health/care workers (priority groups 1-2),169,0.009230413510036728,0.007847853717888986,0.010611389613991773
Health/care workers (priority groups 1-2),170,0.009230413510036728,0.007847853717888986,0.010611389613991773
70-79 (priority groups 3-4),0,6.787235110605749e-7,6.787235110605749e-7,6.787235110605749e-7
70-79 (priority groups 3-4),1,8.597164474100083e-6,3.8460998963429915e-6,1.3348229051968197e-5
70-79 (priority groups 3-4),2,1.809929362983631e-5,1.17645408593825e-5,2.443404640029012e-5
70-79 (priority groups 3-4),3,2.601773459287582e-5,1.809929362983631e-5,3.235248736332963e-5
70-79 (priority groups 3-4),4,3.235248736332963e-5,2.443404640029012e-5,4.027092832636914e-5
70-79 (priority groups 3-4),5,3.710355194108672e-5,2.9185110978047213e-5,4.6605681096711926e-5
70-79 (priority groups 3-4),6,4.1854616518954835e-5,3.393617555591533e-5,5.135674567458004e-5
70-79 (priority groups 3-4),7,4.8189369289408646e-5,3.868724013367242e-5,5.769149844503385e-5
70-79 (priority groups 3-4),8,5.135674567458004e-5,4.1854616518954835e-5,6.244256302290196e-5
70-79 (priority groups 3-4),9,5.769149844503385e-5,4.6605681096711926e-5,6.877731579324475e-5
70-79 (priority groups 3-4),10,6.402625121548766e-5,5.294043386716574e-5,7.511206856369856e-5
70-79 (priority groups 3-4),11,7.194469217852717e-5,5.927518663761955e-5,8.303050952673807e-5
70-79 (priority groups 3-4),12,7.511206856369856e-5,6.244256302290196e-5,8.619788591202049e-5
70-79 (priority groups 3-4),13,8.144682133415238e-5,6.877731579324475e-5,9.411632687506e-5
70-79 (priority groups 3-4),14,8.619788591202049e-5,7.194469217852717e-5,9.886739145281709e-5
70-79 (priority groups 3-4),15,9.094895048977758e-5,7.827944494898098e-5,1.052021442232709e-4
70-79 (priority groups 3-4),16,9.411632687506e-5,8.144682133415238e-5,1.0836952060855332e-4
70-79 (priority groups 3-4),17,1.0045107964551381e-4,8.619788591202049e-5,1.1470427337900713e-4
70-79 (priority groups 3-4),18,1.0995320880113901e-4,9.411632687506e-5,1.2420640253463233e-4
70-79 (priority groups 3-4),19,1.1787164976417852e-4,1.020347678380995e-4,1.3370853169025754e-4
70-79 (priority groups 3-4),20,1.2262271434204663e-4,1.0836952060855332e-4,1.3845959626812565e-4
70-79 (priority groups 3-4),21,1.3054115530508614e-4,1.1470427337900713e-4,1.4637803723116516e-4
70-79 (priority groups 3-4),22,1.3845959626812565e-4,1.2103902614934992e-4,1.5429647819420467e-4
70-79 (priority groups 3-4),23,1.4321066084588274e-4,1.2579009072721803e-4,1.6063123096465848e-4
70-79 (priority groups 3-4),24,1.5112910180892225e-4,1.3529221988284323e-4,1.6854967192769799e-4
70-79 (priority groups 3-4),25,1.5588016638679036e-4,1.3845959626812565e-4,1.7330073650545508e-4
70-79 (priority groups 3-4),26,1.6221491915724418e-4,1.4479434903857946e-4,1.796354892759089e-4
70-79 (priority groups 3-4),27,1.6696598373500127e-4,1.4796172542375086e-4,1.84386553853777e-4
70-79 (priority groups 3-4),28,1.7330073650545508e-4,1.5429647819420467e-4,1.923049948168165e-4
70-79 (priority groups 3-4),29,1.828028656611913e-4,1.6379860734982987e-4,2.0022343577985602e-4
70-79 (priority groups 3-4),30,1.891376184315341e-4,1.7013336012028368e-4,2.0814187674289553e-4
70-79 (priority groups 3-4),31,1.970560593945736e-4,1.780518010833232e-4,2.1764400589852073e-4
70-79 (priority groups 3-4),32,2.049745003576131e-4,1.84386553853777e-4,2.2397875866897454e-4
70-79 (priority groups 3-4),33,2.1289294132076364e-4,1.923049948168165e-4,2.3348088782459975e-4
70-79 (priority groups 3-4),34,2.2081138228380315e-4,2.0022343577985602e-4,2.4298301698033598e-4
70-79 (priority groups 3-4),35,2.3189719963201405e-4,2.0972556493548122e-4,2.524851461359612e-4
70-79 (priority groups 3-4),36,2.3664826420988216e-4,2.1447662951334934e-4,2.58819898906415e-4
70-79 (priority groups 3-4),37,2.4931776975067876e-4,2.2714613505414594e-4,2.714894044472116e-4
70-79 (priority groups 3-4),38,2.540688343285469e-4,2.3189719963201405e-4,2.778241572176654e-4
70-79 (priority groups 3-4),39,2.619872752915864e-4,2.3981564059505356e-4,2.841589099881192e-4
70-79 (priority groups 3-4),40,2.714894044472116e-4,2.4773408155809307e-4,2.952447273363301e-4
70-79 (priority groups 3-4),41,2.857425981807049e-4,2.619872752915864e-4,3.0949792106982343e-4
70-79 (priority groups 3-4),42,2.9682841552902683e-4,2.730730926399083e-4,3.2216742661073106e-4
70-79 (priority groups 3-4),43,3.1108160926252015e-4,2.857425981807049e-4,3.364206203442244e-4
70-79 (priority groups 3-4),44,3.2375111480331675e-4,2.9841210372161253e-4,3.49090125885132e-4
70-79 (priority groups 3-4),45,3.348369321516387e-4,3.0949792106982343e-4,3.617596314259286e-4
70-79 (priority groups 3-4),46,3.49090125885132e-4,3.2375111480331675e-4,3.760128251594219e-4
70-79 (priority groups 3-4),47,3.617596314259286e-4,3.348369321516387e-4,3.8868233070032954e-4
70-79 (priority groups 3-4),48,3.775965133520076e-4,3.49090125885132e-4,4.0451921262640855e-4
70-79 (priority groups 3-4),49,4.0293552443382286e-4,3.744291369668362e-4,4.314419119008095e-4
70-79 (priority groups 3-4),50,4.171887181673162e-4,3.8868233070032954e-4,4.472787938268885e-4
70-79 (priority groups 3-4),51,4.39360352863849e-4,4.0927027720427667e-4,4.6945042852342134e-4
70-79 (priority groups 3-4),52,4.583646111750994e-4,4.266908473229414e-4,4.884546868346717e-4
70-79 (priority groups 3-4),53,4.7895255767904654e-4,4.472787938268885e-4,5.122100097237903e-4
70-79 (priority groups 3-4),54,4.932057514125399e-4,4.6153198756038183e-4,5.264632034572836e-4
70-79 (priority groups 3-4),55,5.106263215312046e-4,4.7736886948646085e-4,5.438837735760593e-4
70-79 (priority groups 3-4),56,5.248795152646979e-4,4.900383750272574e-4,5.581369673094416e-4
70-79 (priority groups 3-4),57,5.45467461768645e-4,5.090426333386189e-4,5.803086020059744e-4
70-79 (priority groups 3-4),58,5.61304343694724e-4,5.264632034572836e-4,5.977291721247502e-4
70-79 (priority groups 3-4),59,5.898107311617107e-4,5.533859027316845e-4,6.278192477843225e-4
70-79 (priority groups 3-4),60,6.135660540508292e-4,5.755575374282174e-4,6.51574570673441e-4
70-79 (priority groups 3-4),61,6.294029359769082e-4,5.913944193542964e-4,6.689951407921058e-4
70-79 (priority groups 3-4),62,6.563256352511981e-4,6.151497422434149e-4,6.975015282590924e-4
70-79 (priority groups 3-4),63,6.832483345255991e-4,6.404887533251191e-4,7.26007915726079e-4
70-79 (priority groups 3-4),64,7.133384101851714e-4,6.689951407921058e-4,7.576816795782371e-4
70-79 (priority groups 3-4),65,7.355100448817042e-4,6.895830872960529e-4,7.814370024673556e-4
70-79 (priority groups 3-4),66,7.497632386151976e-4,7.022525928369605e-4,7.972738843934346e-4
70-79 (priority groups 3-4),67,7.766859378894875e-4,7.275916039186647e-4,8.257802718604212e-4
70-79 (priority groups 3-4),68,8.16278142704796e-4,7.640164323486909e-4,8.669561648682045e-4
70-79 (priority groups 3-4),69,8.352824010160464e-4,7.814370024673556e-4,8.891277995647373e-4
70-79 (priority groups 3-4),70,8.685398530609012e-4,8.115270781269279e-4,9.255526279947635e-4
70-79 (priority groups 3-4),71,8.922951759500197e-4,8.336987128234608e-4,9.524753272691644e-4
70-79 (priority groups 3-4),72,9.255526279947635e-4,8.622051002904474e-4,9.889001556991905e-4
70-79 (priority groups 3-4),73,9.619774564247896e-4,8.938788641426054e-4,0.001028492360514388
70-79 (priority groups 3-4),74,9.762306501582829e-4,9.06548369683513e-4,0.001044329242440467
70-79 (priority groups 3-4),75,0.0010063207258178553,9.350547571504997e-4,0.0010791703826779075
70-79 (priority groups 3-4),76,0.001039578177862599,9.65144832810072e-4,0.0011155952111079337
70-79 (priority groups 3-4),77,0.0010775866944852108,9.9681859666223e-4,0.001156771104115717
70-79 (priority groups 3-4),78,0.0010902562000261184,0.001007904414010441,0.001172607986041796
70-79 (priority groups 3-4),79,0.0011203462756856908,0.0010332434250922562,0.001209032814471822
70-79 (priority groups 3-4),80,0.0011203462756856908,0.0010332434250922562,0.001209032814471822
70-79 (priority groups 3-4),81,0.0011551874159231312,0.0010617498125591318,0.0012486250192870196
70-79 (priority groups 3-4),82,0.0011979469971235002,0.0010950072646039866,0.0013008867296431248
70-79 (priority groups 3-4),83,0.0012248696963979011,0.0011155952111079337,0.0013341441816879795
70-79 (priority groups 3-4),84,0.0012581271484426448,0.0011393505339970522,0.0013784874510809342
70-79 (priority groups 3-4),85,0.0012802987831391777,0.0011536037277305455,0.0014069938385479208
70-79 (priority groups 3-4),86,0.0012802987831391777,0.0011536037277305455,0.0014069938385479208
70-79 (priority groups 3-4),87,0.0013325604934952828,0.0011868611797752893,0.0014782598072153874
70-79 (priority groups 3-4),88,0.0013325604934952828,0.0011868611797752893,0.0014782598072153874
70-79 (priority groups 3-4),89,0.0013626505691548552,0.0012058654380866507,0.0015210193884157563
70-79 (priority groups 3-4),90,0.0013990753975848813,0.0012264533845904868,0.0015716974105792758
70-79 (priority groups 3-4),91,0.0013990753975848813,0.0012264533845904868,0.0015716974105792758
70-79 (priority groups 3-4),92,0.0014465860433632294,0.0012502087074796053,0.0016413796910540457
70-79 (priority groups 3-4),93,0.0014465860433632294,0.0012502087074796053,0.0016413796910540457
70-79 (priority groups 3-4),94,0.0014465860433632294,0.0012502087074796053,0.0016413796910540457
70-79 (priority groups 3-4),95,0.0014465860433632294,0.0012502087074796053,0.0016413796910540457
70-79 (priority groups 3-4),96,0.0014465860433632294,0.0012502087074796053,0.0016413796910540457
70-79 (priority groups 3-4),97,0.001581199539734901,0.00131038885879875,0.0018504265324784663
70-79 (priority groups 3-4),98,0.0016572165729801247,0.0013483973754213618,0.0019660357705389986
70-79 (priority groups 3-4),99,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),100,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),101,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),102,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),103,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),104,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),105,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),106,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),107,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),108,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),109,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),110,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),111,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),112,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),113,0.0017427357353810846,0.0013911569566218418,0.002095898202332913
70-79 (priority groups 3-4),114,0.0019517825768055053,0.001411744903125789,0.0024918202504851106
70-79 (priority groups 3-4),115,0.0019517825768055053,0.001411744903125789,0.0024918202504851106
70-79 (priority groups 3-4),116,0.0019517825768055053,0.001411744903125789,0.0024918202504851106
70-79 (priority groups 3-4),117,0.0019517825768055053,0.001411744903125789,0.0024918202504851106
70-79 (priority groups 3-4),118,0.002176666300156005,0.0014798434954079731,0.00287190541671134
70-79 (priority groups 3-4),119,0.002176666300156005,0.0014798434954079731,0.00287190541671134
70-79 (priority groups 3-4),120,0.0024189705936251693,0.001576448475157144,0.0032614927120931947
70-79 (priority groups 3-4),121,0.0024189705936251693,0.001576448475157144,0.0032614927120931947
